Hugo_Symbol	classifier_pathogenic_final	penetrance	Adrenocortical Carcinoma_gene_count	Adrenocortical Carcinoma_tumortype_count	Ampullary Carcinoma_gene_count	Ampullary Carcinoma_tumortype_count	Anal Cancer_gene_count	Anal Cancer_tumortype_count	Appendiceal Adenocarcinoma_gene_count	Appendiceal Adenocarcinoma_tumortype_count	Bladder Cancer_gene_count	Bladder Cancer_tumortype_count	Bone Cancer_gene_count	Bone Cancer_tumortype_count	Cancer of Unknown Primary_gene_count	Cancer of Unknown Primary_tumortype_count	Cervical Cancer_gene_count	Cervical Cancer_tumortype_count	Cholangiocarcinoma_gene_count	Cholangiocarcinoma_tumortype_count	Colorectal Adenocarcinoma_gene_count	Colorectal Adenocarcinoma_tumortype_count	Cutaneous Melanoma_gene_count	Cutaneous Melanoma_tumortype_count	Diffuse Glioma_gene_count	Diffuse Glioma_tumortype_count	Embryonal Tumor_gene_count	Embryonal Tumor_tumortype_count	Endometrial Carcinoma_gene_count	Endometrial Carcinoma_tumortype_count	Esophagogastric Cancer_gene_count	Esophagogastric Cancer_tumortype_count	Gastrointestinal Neuroendocrine Tumors_gene_count	Gastrointestinal Neuroendocrine Tumors_tumortype_count	Gastrointestinal Stromal Tumor_gene_count	Gastrointestinal Stromal Tumor_tumortype_count	Germ Cell Tumor_gene_count	Germ Cell Tumor_tumortype_count	Head and Neck Cancer_gene_count	Head and Neck Cancer_tumortype_count	Invasive Breast Carcinoma_gene_count	Invasive Breast Carcinoma_tumortype_count	Lung Neuroendocrine Tumor_gene_count	Lung Neuroendocrine Tumor_tumortype_count	Mesothelioma_gene_count	Mesothelioma_tumortype_count	Nerve Sheath Tumor_gene_count	Nerve Sheath Tumor_tumortype_count	Non Glioma CNS Cancers_gene_count	Non Glioma CNS Cancers_tumortype_count	Non-Cholangio Hepatobiliary Cancer_gene_count	Non-Cholangio Hepatobiliary Cancer_tumortype_count	Non-Small Cell Lung Cancer_gene_count	Non-Small Cell Lung Cancer_tumortype_count	Non-cutaneous Melanoma_gene_count	Non-cutaneous Melanoma_tumortype_count	Other_gene_count	Other_tumortype_count	Ovarian Cancer_gene_count	Ovarian Cancer_tumortype_count	Pancreatic Adenocarcinoma_gene_count	Pancreatic Adenocarcinoma_tumortype_count	Pancreatic Neuroendocrine Tumor_gene_count	Pancreatic Neuroendocrine Tumor_tumortype_count	Prostate Cancer_gene_count	Prostate Cancer_tumortype_count	Renal Clear Cell Carcinoma_gene_count	Renal Clear Cell Carcinoma_tumortype_count	Renal Non-Clear Cell Carcinoma_gene_count	Renal Non-Clear Cell Carcinoma_tumortype_count	Retinoblastoma_gene_count	Retinoblastoma_tumortype_count	Salivary Carcinoma_gene_count	Salivary Carcinoma_tumortype_count	Sex Cord Stromal Tumor_gene_count	Sex Cord Stromal Tumor_tumortype_count	Skin Cancer, Non-Melanoma_gene_count	Skin Cancer, Non-Melanoma_tumortype_count	Small Bowel Cancer_gene_count	Small Bowel Cancer_tumortype_count	Small Cell Lung Cancer_gene_count	Small Cell Lung Cancer_tumortype_count	Soft Tissue Sarcoma_gene_count	Soft Tissue Sarcoma_tumortype_count	Thymic Tumor_gene_count	Thymic Tumor_tumortype_count	Thyroid Cancer_gene_count	Thyroid Cancer_tumortype_count	Unknown_gene_count	Unknown_tumortype_count	Uterine Sarcoma_gene_count	Uterine Sarcoma_tumortype_count	gene_panel
DDR2	0	NA	1.0	36.0	6.0	41.0	6.0	45.0	19.0	92.0	43.0	498.0	16.0	174.0	44.0	349.0	11.0	74.0	37.0	251.0	168.0	1384.0	35.0	298.0	102.0	790.0	8.0	101.0	58.0	507.0	43.0	355.0	8.0	77.0	18.0	193.0	42.0	317.0	28.0	258.0	293.0	2206.0	10.0	86.0	17.0	141.0	3.0	25.0	9.0	64.0	24.0	208.0	244.0	2187.0	19.0	175.0	47.0	382.0	39.0	333.0	68.0	649.0	11.0	99.0	114.0	879.0	31.0	262.0	16.0	174.0	3.0	11.0	16.0	125.0	4.0	24.0	33.0	179.0	8.0	52.0	12.0	118.0	59.0	550.0	4.0	30.0	22.0	269.0	1.0	20.0	15.0	107.0	all
DICER1	0	NA	7.0	36.0	10.0	41.0	1.0	45.0	13.0	92.0	60.0	498.0	32.0	174.0	47.0	349.0	5.0	74.0	29.0	251.0	194.0	1384.0	28.0	298.0	96.0	790.0	14.0	101.0	77.0	507.0	54.0	355.0	10.0	77.0	32.0	193.0	47.0	317.0	34.0	258.0	349.0	2206.0	10.0	86.0	21.0	141.0	4.0	25.0	7.0	64.0	21.0	208.0	296.0	2187.0	16.0	175.0	55.0	382.0	52.0	333.0	82.0	649.0	15.0	99.0	142.0	879.0	32.0	262.0	32.0	174.0	2.0	11.0	19.0	125.0	6.0	24.0	22.0	179.0	6.0	52.0	15.0	118.0	80.0	550.0	3.0	30.0	38.0	269.0	1.0	20.0	24.0	107.0	all
DICER1	1	High	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	1.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	1.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
DIS3	0	NA	3.0	36.0	3.0	41.0	4.0	45.0	8.0	92.0	77.0	498.0	21.0	174.0	48.0	349.0	6.0	74.0	32.0	251.0	177.0	1384.0	33.0	298.0	98.0	790.0	7.0	101.0	60.0	507.0	51.0	355.0	9.0	77.0	23.0	193.0	42.0	317.0	28.0	258.0	307.0	2206.0	12.0	86.0	25.0	141.0	1.0	25.0	7.0	64.0	19.0	208.0	286.0	2187.0	23.0	175.0	60.0	382.0	43.0	333.0	73.0	649.0	11.0	99.0	112.0	879.0	39.0	262.0	24.0	174.0	1.0	11.0	19.0	125.0	3.0	24.0	14.0	179.0	7.0	52.0	14.0	118.0	69.0	550.0	4.0	30.0	42.0	269.0	3.0	20.0	17.0	107.0	all
DIS3	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	1.0	498.0	1.0	174.0	0.0	349.0	1.0	74.0	0.0	251.0	4.0	1384.0	2.0	298.0	2.0	790.0	0.0	101.0	0.0	507.0	1.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	2.0	258.0	4.0	2206.0	0.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	1.0	2187.0	0.0	175.0	0.0	382.0	1.0	333.0	0.0	649.0	0.0	99.0	2.0	879.0	1.0	262.0	1.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	1.0	179.0	0.0	52.0	0.0	118.0	1.0	550.0	0.0	30.0	1.0	269.0	0.0	20.0	0.0	107.0	all
DNMT1	0	NA	7.0	36.0	11.0	41.0	3.0	45.0	15.0	92.0	78.0	498.0	24.0	174.0	65.0	349.0	20.0	74.0	39.0	251.0	262.0	1384.0	42.0	298.0	137.0	790.0	13.0	101.0	99.0	507.0	58.0	355.0	10.0	77.0	38.0	193.0	47.0	317.0	41.0	258.0	385.0	2206.0	21.0	86.0	22.0	141.0	4.0	25.0	8.0	64.0	39.0	208.0	403.0	2187.0	27.0	175.0	75.0	382.0	59.0	333.0	113.0	649.0	13.0	99.0	163.0	879.0	48.0	262.0	27.0	174.0	1.0	11.0	19.0	125.0	5.0	24.0	33.0	179.0	6.0	52.0	21.0	118.0	102.0	550.0	2.0	30.0	49.0	269.0	3.0	20.0	21.0	107.0	all
DNMT3A	0	NA	2.0	36.0	2.0	41.0	3.0	45.0	4.0	92.0	17.0	498.0	7.0	174.0	14.0	349.0	2.0	74.0	14.0	251.0	78.0	1384.0	11.0	298.0	44.0	790.0	6.0	101.0	23.0	507.0	18.0	355.0	8.0	77.0	12.0	193.0	21.0	317.0	13.0	258.0	150.0	2206.0	7.0	86.0	7.0	141.0	1.0	25.0	5.0	64.0	12.0	208.0	123.0	2187.0	10.0	175.0	17.0	382.0	22.0	333.0	43.0	649.0	4.0	99.0	57.0	879.0	14.0	262.0	17.0	174.0	2.0	11.0	8.0	125.0	2.0	24.0	10.0	179.0	3.0	52.0	2.0	118.0	34.0	550.0	1.0	30.0	16.0	269.0	0.0	20.0	9.0	107.0	all
DNMT3A	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	1.0	2187.0	0.0	175.0	1.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
DNMT3B	0	NA	2.0	36.0	4.0	41.0	6.0	45.0	10.0	92.0	61.0	498.0	23.0	174.0	40.0	349.0	12.0	74.0	35.0	251.0	183.0	1384.0	15.0	298.0	103.0	790.0	22.0	101.0	61.0	507.0	46.0	355.0	18.0	77.0	31.0	193.0	29.0	317.0	37.0	258.0	339.0	2206.0	15.0	86.0	16.0	141.0	2.0	25.0	5.0	64.0	30.0	208.0	294.0	2187.0	17.0	175.0	61.0	382.0	35.0	333.0	80.0	649.0	7.0	99.0	126.0	879.0	21.0	262.0	41.0	174.0	4.0	11.0	22.0	125.0	8.0	24.0	21.0	179.0	5.0	52.0	8.0	118.0	76.0	550.0	5.0	30.0	39.0	269.0	4.0	20.0	17.0	107.0	all
DNMT3B	1	Uncertain	1.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	1.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
DOT1L	0	NA	7.0	36.0	7.0	41.0	5.0	45.0	15.0	92.0	90.0	498.0	37.0	174.0	72.0	349.0	14.0	74.0	54.0	251.0	293.0	1384.0	45.0	298.0	141.0	790.0	17.0	101.0	104.0	507.0	71.0	355.0	13.0	77.0	52.0	193.0	49.0	317.0	44.0	258.0	454.0	2206.0	21.0	86.0	19.0	141.0	6.0	25.0	14.0	64.0	48.0	208.0	417.0	2187.0	32.0	175.0	83.0	382.0	53.0	333.0	136.0	649.0	17.0	99.0	171.0	879.0	46.0	262.0	38.0	174.0	4.0	11.0	24.0	125.0	7.0	24.0	37.0	179.0	11.0	52.0	24.0	118.0	127.0	550.0	7.0	30.0	64.0	269.0	5.0	20.0	28.0	107.0	all
E2F3	0	NA	0.0	36.0	2.0	41.0	5.0	45.0	7.0	92.0	22.0	498.0	8.0	174.0	21.0	349.0	3.0	74.0	15.0	251.0	66.0	1384.0	18.0	298.0	42.0	790.0	8.0	101.0	24.0	507.0	14.0	355.0	4.0	77.0	2.0	193.0	13.0	317.0	12.0	258.0	119.0	2206.0	4.0	86.0	7.0	141.0	0.0	25.0	3.0	64.0	11.0	208.0	106.0	2187.0	9.0	175.0	24.0	382.0	13.0	333.0	34.0	649.0	6.0	99.0	53.0	879.0	25.0	262.0	12.0	174.0	0.0	11.0	10.0	125.0	2.0	24.0	9.0	179.0	2.0	52.0	3.0	118.0	21.0	550.0	0.0	30.0	14.0	269.0	2.0	20.0	3.0	107.0	all
EED	0	NA	0.0	36.0	1.0	41.0	1.0	45.0	0.0	92.0	11.0	498.0	3.0	174.0	4.0	349.0	2.0	74.0	3.0	251.0	24.0	1384.0	6.0	298.0	18.0	790.0	1.0	101.0	17.0	507.0	7.0	355.0	2.0	77.0	6.0	193.0	3.0	317.0	7.0	258.0	39.0	2206.0	0.0	86.0	2.0	141.0	0.0	25.0	2.0	64.0	4.0	208.0	48.0	2187.0	1.0	175.0	5.0	382.0	3.0	333.0	12.0	649.0	1.0	99.0	20.0	879.0	1.0	262.0	4.0	174.0	0.0	11.0	3.0	125.0	0.0	24.0	5.0	179.0	0.0	52.0	1.0	118.0	6.0	550.0	2.0	30.0	7.0	269.0	1.0	20.0	5.0	107.0	all
EGFL7	0	NA	4.0	36.0	8.0	41.0	4.0	45.0	11.0	92.0	61.0	498.0	22.0	174.0	41.0	349.0	5.0	74.0	28.0	251.0	180.0	1384.0	45.0	298.0	87.0	790.0	7.0	101.0	52.0	507.0	35.0	355.0	17.0	77.0	25.0	193.0	38.0	317.0	26.0	258.0	251.0	2206.0	16.0	86.0	12.0	141.0	3.0	25.0	12.0	64.0	16.0	208.0	272.0	2187.0	20.0	175.0	42.0	382.0	44.0	333.0	84.0	649.0	10.0	99.0	130.0	879.0	28.0	262.0	22.0	174.0	1.0	11.0	12.0	125.0	4.0	24.0	25.0	179.0	7.0	52.0	13.0	118.0	59.0	550.0	1.0	30.0	34.0	269.0	1.0	20.0	14.0	107.0	all
EGFL7	1	Uncertain	1.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
EGFR	0	NA	5.0	36.0	5.0	41.0	8.0	45.0	11.0	92.0	68.0	498.0	24.0	174.0	56.0	349.0	16.0	74.0	34.0	251.0	211.0	1384.0	29.0	298.0	113.0	790.0	12.0	101.0	74.0	507.0	55.0	355.0	12.0	77.0	34.0	193.0	39.0	317.0	42.0	258.0	373.0	2206.0	17.0	86.0	23.0	141.0	3.0	25.0	11.0	64.0	35.0	208.0	307.0	2187.0	22.0	175.0	55.0	382.0	44.0	333.0	74.0	649.0	17.0	99.0	133.0	879.0	31.0	262.0	33.0	174.0	2.0	11.0	22.0	125.0	8.0	24.0	25.0	179.0	8.0	52.0	13.0	118.0	86.0	550.0	5.0	30.0	39.0	269.0	2.0	20.0	21.0	107.0	all
EIF1AX	0	NA	3.0	36.0	3.0	41.0	4.0	45.0	4.0	92.0	28.0	498.0	13.0	174.0	26.0	349.0	5.0	74.0	17.0	251.0	64.0	1384.0	15.0	298.0	24.0	790.0	6.0	101.0	49.0	507.0	17.0	355.0	1.0	77.0	8.0	193.0	17.0	317.0	10.0	258.0	188.0	2206.0	4.0	86.0	8.0	141.0	3.0	25.0	1.0	64.0	16.0	208.0	129.0	2187.0	9.0	175.0	19.0	382.0	19.0	333.0	45.0	649.0	6.0	99.0	35.0	879.0	16.0	262.0	15.0	174.0	0.0	11.0	7.0	125.0	0.0	24.0	10.0	179.0	2.0	52.0	6.0	118.0	30.0	550.0	1.0	30.0	11.0	269.0	1.0	20.0	10.0	107.0	all
EP300	0	NA	8.0	36.0	11.0	41.0	13.0	45.0	26.0	92.0	141.0	498.0	55.0	174.0	98.0	349.0	23.0	74.0	72.0	251.0	391.0	1384.0	73.0	298.0	209.0	790.0	30.0	101.0	146.0	507.0	106.0	355.0	18.0	77.0	63.0	193.0	87.0	317.0	64.0	258.0	597.0	2206.0	17.0	86.0	40.0	141.0	7.0	25.0	14.0	64.0	54.0	208.0	559.0	2187.0	35.0	175.0	95.0	382.0	83.0	333.0	177.0	649.0	30.0	99.0	243.0	879.0	72.0	262.0	55.0	174.0	3.0	11.0	37.0	125.0	6.0	24.0	39.0	179.0	9.0	52.0	27.0	118.0	150.0	550.0	7.0	30.0	66.0	269.0	5.0	20.0	31.0	107.0	all
EPCAM	0	NA	4.0	36.0	3.0	41.0	2.0	45.0	8.0	92.0	43.0	498.0	22.0	174.0	28.0	349.0	5.0	74.0	18.0	251.0	156.0	1384.0	19.0	298.0	71.0	790.0	12.0	101.0	56.0	507.0	35.0	355.0	8.0	77.0	30.0	193.0	28.0	317.0	34.0	258.0	239.0	2206.0	11.0	86.0	10.0	141.0	4.0	25.0	10.0	64.0	25.0	208.0	243.0	2187.0	13.0	175.0	39.0	382.0	28.0	333.0	55.0	649.0	11.0	99.0	109.0	879.0	16.0	262.0	28.0	174.0	4.0	11.0	19.0	125.0	3.0	24.0	13.0	179.0	4.0	52.0	10.0	118.0	52.0	550.0	3.0	30.0	25.0	269.0	1.0	20.0	17.0	107.0	all
EPCAM	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	1.0	1384.0	0.0	298.0	2.0	790.0	0.0	101.0	0.0	507.0	1.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	1.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	1.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
EPHA3	0	NA	1.0	36.0	5.0	41.0	3.0	45.0	6.0	92.0	30.0	498.0	11.0	174.0	25.0	349.0	5.0	74.0	12.0	251.0	108.0	1384.0	11.0	298.0	38.0	790.0	5.0	101.0	35.0	507.0	23.0	355.0	5.0	77.0	14.0	193.0	21.0	317.0	14.0	258.0	211.0	2206.0	8.0	86.0	5.0	141.0	1.0	25.0	6.0	64.0	9.0	208.0	131.0	2187.0	13.0	175.0	23.0	382.0	20.0	333.0	31.0	649.0	5.0	99.0	71.0	879.0	18.0	262.0	22.0	174.0	0.0	11.0	8.0	125.0	3.0	24.0	13.0	179.0	2.0	52.0	7.0	118.0	47.0	550.0	0.0	30.0	21.0	269.0	4.0	20.0	14.0	107.0	all
EPHA3	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
EPHA5	0	NA	3.0	36.0	3.0	41.0	2.0	45.0	9.0	92.0	38.0	498.0	24.0	174.0	37.0	349.0	13.0	74.0	29.0	251.0	140.0	1384.0	28.0	298.0	67.0	790.0	13.0	101.0	59.0	507.0	35.0	355.0	14.0	77.0	23.0	193.0	36.0	317.0	26.0	258.0	252.0	2206.0	9.0	86.0	13.0	141.0	1.0	25.0	5.0	64.0	25.0	208.0	224.0	2187.0	16.0	175.0	48.0	382.0	27.0	333.0	45.0	649.0	11.0	99.0	73.0	879.0	24.0	262.0	24.0	174.0	1.0	11.0	23.0	125.0	2.0	24.0	22.0	179.0	5.0	52.0	10.0	118.0	56.0	550.0	4.0	30.0	27.0	269.0	7.0	20.0	12.0	107.0	all
EPHB1	0	NA	1.0	36.0	5.0	41.0	10.0	45.0	9.0	92.0	48.0	498.0	19.0	174.0	33.0	349.0	8.0	74.0	21.0	251.0	175.0	1384.0	24.0	298.0	84.0	790.0	11.0	101.0	48.0	507.0	35.0	355.0	9.0	77.0	16.0	193.0	27.0	317.0	23.0	258.0	294.0	2206.0	13.0	86.0	15.0	141.0	3.0	25.0	6.0	64.0	24.0	208.0	204.0	2187.0	30.0	175.0	40.0	382.0	38.0	333.0	74.0	649.0	8.0	99.0	100.0	879.0	23.0	262.0	30.0	174.0	3.0	11.0	16.0	125.0	5.0	24.0	21.0	179.0	7.0	52.0	9.0	118.0	60.0	550.0	1.0	30.0	27.0	269.0	3.0	20.0	14.0	107.0	all
ERBB2	0	NA	4.0	36.0	7.0	41.0	7.0	45.0	14.0	92.0	76.0	498.0	32.0	174.0	61.0	349.0	9.0	74.0	34.0	251.0	233.0	1384.0	35.0	298.0	107.0	790.0	17.0	101.0	89.0	507.0	58.0	355.0	15.0	77.0	39.0	193.0	45.0	317.0	35.0	258.0	363.0	2206.0	9.0	86.0	15.0	141.0	3.0	25.0	14.0	64.0	30.0	208.0	331.0	2187.0	25.0	175.0	71.0	382.0	49.0	333.0	100.0	649.0	22.0	99.0	140.0	879.0	32.0	262.0	34.0	174.0	2.0	11.0	20.0	125.0	5.0	24.0	28.0	179.0	7.0	52.0	22.0	118.0	96.0	550.0	4.0	30.0	54.0	269.0	1.0	20.0	24.0	107.0	all
ERBB3	0	NA	1.0	36.0	7.0	41.0	3.0	45.0	9.0	92.0	49.0	498.0	16.0	174.0	33.0	349.0	6.0	74.0	24.0	251.0	144.0	1384.0	29.0	298.0	70.0	790.0	7.0	101.0	44.0	507.0	34.0	355.0	3.0	77.0	18.0	193.0	26.0	317.0	26.0	258.0	211.0	2206.0	7.0	86.0	11.0	141.0	3.0	25.0	8.0	64.0	23.0	208.0	203.0	2187.0	12.0	175.0	35.0	382.0	28.0	333.0	72.0	649.0	8.0	99.0	73.0	879.0	24.0	262.0	15.0	174.0	0.0	11.0	13.0	125.0	1.0	24.0	15.0	179.0	7.0	52.0	8.0	118.0	48.0	550.0	2.0	30.0	35.0	269.0	3.0	20.0	13.0	107.0	all
ERBB4	0	NA	5.0	36.0	11.0	41.0	4.0	45.0	6.0	92.0	72.0	498.0	29.0	174.0	31.0	349.0	7.0	74.0	26.0	251.0	212.0	1384.0	26.0	298.0	101.0	790.0	15.0	101.0	57.0	507.0	39.0	355.0	18.0	77.0	30.0	193.0	32.0	317.0	31.0	258.0	331.0	2206.0	11.0	86.0	29.0	141.0	2.0	25.0	7.0	64.0	26.0	208.0	267.0	2187.0	28.0	175.0	51.0	382.0	43.0	333.0	74.0	649.0	11.0	99.0	138.0	879.0	35.0	262.0	24.0	174.0	1.0	11.0	19.0	125.0	8.0	24.0	19.0	179.0	7.0	52.0	5.0	118.0	78.0	550.0	3.0	30.0	36.0	269.0	1.0	20.0	24.0	107.0	all
ERCC2	0	NA	2.0	36.0	3.0	41.0	6.0	45.0	9.0	92.0	40.0	498.0	19.0	174.0	38.0	349.0	7.0	74.0	26.0	251.0	115.0	1384.0	19.0	298.0	59.0	790.0	7.0	101.0	46.0	507.0	39.0	355.0	12.0	77.0	26.0	193.0	24.0	317.0	20.0	258.0	233.0	2206.0	8.0	86.0	14.0	141.0	3.0	25.0	6.0	64.0	21.0	208.0	227.0	2187.0	12.0	175.0	36.0	382.0	26.0	333.0	48.0	649.0	10.0	99.0	83.0	879.0	18.0	262.0	27.0	174.0	2.0	11.0	18.0	125.0	3.0	24.0	16.0	179.0	1.0	52.0	8.0	118.0	62.0	550.0	3.0	30.0	17.0	269.0	2.0	20.0	12.0	107.0	all
ERCC2	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	2.0	498.0	1.0	174.0	1.0	349.0	0.0	74.0	2.0	251.0	3.0	1384.0	1.0	298.0	1.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	1.0	193.0	0.0	317.0	0.0	258.0	7.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	4.0	2187.0	1.0	175.0	1.0	382.0	1.0	333.0	0.0	649.0	2.0	99.0	4.0	879.0	2.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	1.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
ERCC3	0	NA	1.0	36.0	3.0	41.0	1.0	45.0	4.0	92.0	25.0	498.0	20.0	174.0	23.0	349.0	6.0	74.0	12.0	251.0	119.0	1384.0	14.0	298.0	42.0	790.0	7.0	101.0	43.0	507.0	30.0	355.0	5.0	77.0	20.0	193.0	22.0	317.0	19.0	258.0	191.0	2206.0	6.0	86.0	7.0	141.0	1.0	25.0	6.0	64.0	16.0	208.0	138.0	2187.0	6.0	175.0	27.0	382.0	22.0	333.0	50.0	649.0	6.0	99.0	59.0	879.0	21.0	262.0	18.0	174.0	2.0	11.0	6.0	125.0	4.0	24.0	11.0	179.0	4.0	52.0	4.0	118.0	37.0	550.0	1.0	30.0	18.0	269.0	0.0	20.0	9.0	107.0	all
ERCC3	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	3.0	498.0	3.0	174.0	1.0	349.0	0.0	74.0	0.0	251.0	11.0	1384.0	4.0	298.0	5.0	790.0	0.0	101.0	0.0	507.0	1.0	355.0	0.0	77.0	1.0	193.0	1.0	317.0	1.0	258.0	9.0	2206.0	3.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	2.0	208.0	12.0	2187.0	1.0	175.0	0.0	382.0	2.0	333.0	7.0	649.0	0.0	99.0	8.0	879.0	1.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	3.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
ERCC4	0	NA	8.0	36.0	11.0	41.0	8.0	45.0	12.0	92.0	79.0	498.0	30.0	174.0	56.0	349.0	16.0	74.0	42.0	251.0	261.0	1384.0	46.0	298.0	117.0	790.0	24.0	101.0	103.0	507.0	62.0	355.0	12.0	77.0	33.0	193.0	54.0	317.0	50.0	258.0	441.0	2206.0	11.0	86.0	21.0	141.0	4.0	25.0	9.0	64.0	44.0	208.0	402.0	2187.0	33.0	175.0	76.0	382.0	53.0	333.0	113.0	649.0	13.0	99.0	166.0	879.0	43.0	262.0	44.0	174.0	1.0	11.0	27.0	125.0	8.0	24.0	37.0	179.0	7.0	52.0	18.0	118.0	94.0	550.0	7.0	30.0	46.0	269.0	2.0	20.0	26.0	107.0	all
