Hugo_Symbol	classifier_pathogenic_final	penetrance	Adrenocortical Carcinoma_gene_count	Adrenocortical Carcinoma_tumortype_count	Ampullary Carcinoma_gene_count	Ampullary Carcinoma_tumortype_count	Anal Cancer_gene_count	Anal Cancer_tumortype_count	Appendiceal Adenocarcinoma_gene_count	Appendiceal Adenocarcinoma_tumortype_count	Bladder Cancer_gene_count	Bladder Cancer_tumortype_count	Bone Cancer_gene_count	Bone Cancer_tumortype_count	Cancer of Unknown Primary_gene_count	Cancer of Unknown Primary_tumortype_count	Cervical Cancer_gene_count	Cervical Cancer_tumortype_count	Cholangiocarcinoma_gene_count	Cholangiocarcinoma_tumortype_count	Colorectal Adenocarcinoma_gene_count	Colorectal Adenocarcinoma_tumortype_count	Cutaneous Melanoma_gene_count	Cutaneous Melanoma_tumortype_count	Diffuse Glioma_gene_count	Diffuse Glioma_tumortype_count	Embryonal Tumor_gene_count	Embryonal Tumor_tumortype_count	Endometrial Carcinoma_gene_count	Endometrial Carcinoma_tumortype_count	Esophagogastric Cancer_gene_count	Esophagogastric Cancer_tumortype_count	Gastrointestinal Neuroendocrine Tumors_gene_count	Gastrointestinal Neuroendocrine Tumors_tumortype_count	Gastrointestinal Stromal Tumor_gene_count	Gastrointestinal Stromal Tumor_tumortype_count	Germ Cell Tumor_gene_count	Germ Cell Tumor_tumortype_count	Head and Neck Cancer_gene_count	Head and Neck Cancer_tumortype_count	Invasive Breast Carcinoma_gene_count	Invasive Breast Carcinoma_tumortype_count	Lung Neuroendocrine Tumor_gene_count	Lung Neuroendocrine Tumor_tumortype_count	Mesothelioma_gene_count	Mesothelioma_tumortype_count	Nerve Sheath Tumor_gene_count	Nerve Sheath Tumor_tumortype_count	Non Glioma CNS Cancers_gene_count	Non Glioma CNS Cancers_tumortype_count	Non-Cholangio Hepatobiliary Cancer_gene_count	Non-Cholangio Hepatobiliary Cancer_tumortype_count	Non-Small Cell Lung Cancer_gene_count	Non-Small Cell Lung Cancer_tumortype_count	Non-cutaneous Melanoma_gene_count	Non-cutaneous Melanoma_tumortype_count	Other_gene_count	Other_tumortype_count	Ovarian Cancer_gene_count	Ovarian Cancer_tumortype_count	Pancreatic Adenocarcinoma_gene_count	Pancreatic Adenocarcinoma_tumortype_count	Pancreatic Neuroendocrine Tumor_gene_count	Pancreatic Neuroendocrine Tumor_tumortype_count	Prostate Cancer_gene_count	Prostate Cancer_tumortype_count	Renal Clear Cell Carcinoma_gene_count	Renal Clear Cell Carcinoma_tumortype_count	Renal Non-Clear Cell Carcinoma_gene_count	Renal Non-Clear Cell Carcinoma_tumortype_count	Retinoblastoma_gene_count	Retinoblastoma_tumortype_count	Salivary Carcinoma_gene_count	Salivary Carcinoma_tumortype_count	Sex Cord Stromal Tumor_gene_count	Sex Cord Stromal Tumor_tumortype_count	Skin Cancer, Non-Melanoma_gene_count	Skin Cancer, Non-Melanoma_tumortype_count	Small Bowel Cancer_gene_count	Small Bowel Cancer_tumortype_count	Small Cell Lung Cancer_gene_count	Small Cell Lung Cancer_tumortype_count	Soft Tissue Sarcoma_gene_count	Soft Tissue Sarcoma_tumortype_count	Thymic Tumor_gene_count	Thymic Tumor_tumortype_count	Thyroid Cancer_gene_count	Thyroid Cancer_tumortype_count	Unknown_gene_count	Unknown_tumortype_count	Uterine Sarcoma_gene_count	Uterine Sarcoma_tumortype_count	gene_panel
NOTCH2	0	NA	4.0	41.0	6.0	47.0	11.0	48.0	20.0	122.0	102.0	548.0	49.0	206.0	92.0	409.0	20.0	79.0	66.0	288.0	343.0	1495.0	49.0	322.0	167.0	836.0	25.0	112.0	118.0	547.0	111.0	429.0	20.0	85.0	48.0	211.0	85.0	367.0	72.0	279.0	602.0	2422.0	22.0	97.0	27.0	172.0	6.0	33.0	19.0	71.0	60.0	236.0	551.0	2463.0	56.0	197.0	107.0	475.0	70.0	384.0	147.0	758.0	23.0	112.0	226.0	1042.0	43.0	272.0	48.0	190.0	3.0	12.0	36.0	149.0	10.0	27.0	40.0	196.0	7.0	59.0	19.0	132.0	157.0	666.0	11.0	44.0	53.0	306.0	9.0	39.0	32.0	127.0	all
NOTCH3	0	NA	8.0	41.0	15.0	47.0	12.0	48.0	28.0	122.0	136.0	548.0	54.0	206.0	103.0	409.0	23.0	79.0	68.0	288.0	375.0	1495.0	72.0	322.0	216.0	836.0	36.0	112.0	158.0	547.0	131.0	429.0	26.0	85.0	55.0	211.0	91.0	367.0	71.0	279.0	659.0	2422.0	35.0	97.0	45.0	172.0	11.0	33.0	17.0	71.0	55.0	236.0	691.0	2463.0	51.0	197.0	122.0	475.0	98.0	384.0	202.0	758.0	27.0	112.0	272.0	1042.0	75.0	272.0	48.0	190.0	5.0	12.0	41.0	149.0	8.0	27.0	57.0	196.0	16.0	59.0	39.0	132.0	169.0	666.0	11.0	44.0	75.0	306.0	11.0	39.0	40.0	127.0	all
NOTCH3	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	1.0	288.0	0.0	1495.0	1.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	4.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	2.0	2463.0	1.0	197.0	0.0	475.0	1.0	384.0	2.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	1.0	127.0	all
NOTCH4	0	NA	10.0	41.0	21.0	47.0	14.0	48.0	47.0	122.0	193.0	548.0	86.0	206.0	167.0	409.0	36.0	79.0	112.0	288.0	568.0	1495.0	100.0	322.0	308.0	836.0	44.0	112.0	217.0	547.0	180.0	429.0	37.0	85.0	80.0	211.0	141.0	367.0	103.0	279.0	977.0	2422.0	40.0	97.0	68.0	172.0	10.0	33.0	19.0	71.0	68.0	236.0	910.0	2463.0	77.0	197.0	191.0	475.0	150.0	384.0	294.0	758.0	36.0	112.0	406.0	1042.0	82.0	272.0	78.0	190.0	5.0	12.0	59.0	149.0	12.0	27.0	66.0	196.0	20.0	59.0	46.0	132.0	249.0	666.0	16.0	44.0	128.0	306.0	14.0	39.0	48.0	127.0	all
NOTCH4	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	3.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	0.0	322.0	2.0	836.0	0.0	112.0	1.0	547.0	1.0	429.0	0.0	85.0	0.0	211.0	2.0	367.0	1.0	279.0	4.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	1.0	71.0	0.0	236.0	3.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
NPM1	0	NA	5.0	41.0	5.0	47.0	3.0	48.0	7.0	122.0	75.0	548.0	25.0	206.0	51.0	409.0	12.0	79.0	26.0	288.0	171.0	1495.0	25.0	322.0	94.0	836.0	14.0	112.0	68.0	547.0	61.0	429.0	11.0	85.0	23.0	211.0	43.0	367.0	24.0	279.0	294.0	2422.0	9.0	97.0	16.0	172.0	5.0	33.0	8.0	71.0	23.0	236.0	240.0	2463.0	24.0	197.0	49.0	475.0	53.0	384.0	74.0	758.0	14.0	112.0	108.0	1042.0	17.0	272.0	18.0	190.0	2.0	12.0	11.0	149.0	4.0	27.0	22.0	196.0	7.0	59.0	41.0	132.0	89.0	666.0	7.0	44.0	30.0	306.0	5.0	39.0	30.0	127.0	all
NRAS	0	NA	1.0	41.0	1.0	47.0	0.0	48.0	0.0	122.0	5.0	548.0	1.0	206.0	1.0	409.0	0.0	79.0	3.0	288.0	8.0	1495.0	1.0	322.0	1.0	836.0	2.0	112.0	5.0	547.0	1.0	429.0	0.0	85.0	1.0	211.0	1.0	367.0	1.0	279.0	12.0	2422.0	2.0	97.0	1.0	172.0	0.0	33.0	0.0	71.0	2.0	236.0	16.0	2463.0	0.0	197.0	3.0	475.0	1.0	384.0	1.0	758.0	0.0	112.0	8.0	1042.0	0.0	272.0	2.0	190.0	1.0	12.0	1.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	1.0	132.0	2.0	666.0	0.0	44.0	2.0	306.0	0.0	39.0	0.0	127.0	all
NSD1	0	NA	3.0	41.0	8.0	47.0	7.0	48.0	20.0	122.0	96.0	548.0	35.0	206.0	78.0	409.0	10.0	79.0	52.0	288.0	222.0	1495.0	50.0	322.0	126.0	836.0	12.0	112.0	80.0	547.0	67.0	429.0	16.0	85.0	34.0	211.0	48.0	367.0	33.0	279.0	372.0	2422.0	16.0	97.0	29.0	172.0	7.0	33.0	10.0	71.0	40.0	236.0	434.0	2463.0	29.0	197.0	74.0	475.0	67.0	384.0	134.0	758.0	21.0	112.0	181.0	1042.0	44.0	272.0	30.0	190.0	1.0	12.0	23.0	149.0	5.0	27.0	40.0	196.0	6.0	59.0	12.0	132.0	115.0	666.0	8.0	44.0	47.0	306.0	6.0	39.0	21.0	127.0	all
NSD1	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	1.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
NTRK1	0	NA	2.0	41.0	5.0	47.0	6.0	48.0	16.0	122.0	61.0	548.0	30.0	206.0	52.0	409.0	15.0	79.0	35.0	288.0	240.0	1495.0	27.0	322.0	97.0	836.0	18.0	112.0	90.0	547.0	74.0	429.0	15.0	85.0	37.0	211.0	50.0	367.0	50.0	279.0	453.0	2422.0	14.0	97.0	19.0	172.0	3.0	33.0	12.0	71.0	35.0	236.0	355.0	2463.0	34.0	197.0	61.0	475.0	52.0	384.0	99.0	758.0	17.0	112.0	159.0	1042.0	32.0	272.0	41.0	190.0	2.0	12.0	29.0	149.0	4.0	27.0	25.0	196.0	10.0	59.0	16.0	132.0	105.0	666.0	5.0	44.0	51.0	306.0	4.0	39.0	19.0	127.0	all
NTRK2	0	NA	2.0	41.0	6.0	47.0	8.0	48.0	6.0	122.0	43.0	548.0	18.0	206.0	26.0	409.0	6.0	79.0	18.0	288.0	142.0	1495.0	13.0	322.0	61.0	836.0	7.0	112.0	32.0	547.0	36.0	429.0	8.0	85.0	9.0	211.0	20.0	367.0	18.0	279.0	177.0	2422.0	3.0	97.0	17.0	172.0	4.0	33.0	4.0	71.0	17.0	236.0	165.0	2463.0	11.0	197.0	36.0	475.0	34.0	384.0	52.0	758.0	6.0	112.0	76.0	1042.0	14.0	272.0	11.0	190.0	1.0	12.0	5.0	149.0	3.0	27.0	13.0	196.0	7.0	59.0	9.0	132.0	52.0	666.0	3.0	44.0	17.0	306.0	4.0	39.0	13.0	127.0	all
NTRK3	0	NA	2.0	41.0	7.0	47.0	2.0	48.0	11.0	122.0	41.0	548.0	18.0	206.0	29.0	409.0	7.0	79.0	27.0	288.0	130.0	1495.0	18.0	322.0	72.0	836.0	10.0	112.0	47.0	547.0	46.0	429.0	9.0	85.0	21.0	211.0	34.0	367.0	24.0	279.0	256.0	2422.0	10.0	97.0	17.0	172.0	5.0	33.0	7.0	71.0	30.0	236.0	215.0	2463.0	19.0	197.0	49.0	475.0	30.0	384.0	67.0	758.0	8.0	112.0	88.0	1042.0	23.0	272.0	28.0	190.0	1.0	12.0	13.0	149.0	3.0	27.0	21.0	196.0	7.0	59.0	16.0	132.0	72.0	666.0	3.0	44.0	25.0	306.0	6.0	39.0	10.0	127.0	all
PAK1	0	NA	1.0	41.0	2.0	47.0	4.0	48.0	4.0	122.0	40.0	548.0	18.0	206.0	21.0	409.0	4.0	79.0	15.0	288.0	84.0	1495.0	19.0	322.0	49.0	836.0	7.0	112.0	31.0	547.0	26.0	429.0	9.0	85.0	10.0	211.0	35.0	367.0	15.0	279.0	127.0	2422.0	5.0	97.0	7.0	172.0	2.0	33.0	3.0	71.0	17.0	236.0	151.0	2463.0	6.0	197.0	25.0	475.0	20.0	384.0	51.0	758.0	10.0	112.0	54.0	1042.0	16.0	272.0	11.0	190.0	0.0	12.0	6.0	149.0	2.0	27.0	13.0	196.0	6.0	59.0	13.0	132.0	33.0	666.0	4.0	44.0	24.0	306.0	3.0	39.0	7.0	127.0	all
PAK7	0	NA	1.0	41.0	3.0	47.0	0.0	48.0	5.0	122.0	12.0	548.0	12.0	206.0	31.0	409.0	2.0	79.0	13.0	288.0	110.0	1495.0	12.0	322.0	41.0	836.0	6.0	112.0	29.0	547.0	34.0	429.0	13.0	85.0	23.0	211.0	19.0	367.0	14.0	279.0	164.0	2422.0	7.0	97.0	9.0	172.0	1.0	33.0	5.0	71.0	10.0	236.0	130.0	2463.0	13.0	197.0	20.0	475.0	17.0	384.0	33.0	758.0	6.0	112.0	58.0	1042.0	14.0	272.0	18.0	190.0	0.0	12.0	14.0	149.0	5.0	27.0	6.0	196.0	2.0	59.0	4.0	132.0	42.0	666.0	1.0	44.0	21.0	306.0	3.0	39.0	7.0	127.0	all
PALB2	0	NA	8.0	41.0	8.0	47.0	8.0	48.0	18.0	122.0	84.0	548.0	30.0	206.0	62.0	409.0	10.0	79.0	35.0	288.0	237.0	1495.0	36.0	322.0	126.0	836.0	18.0	112.0	98.0	547.0	64.0	429.0	11.0	85.0	33.0	211.0	51.0	367.0	32.0	279.0	382.0	2422.0	17.0	97.0	23.0	172.0	6.0	33.0	7.0	71.0	38.0	236.0	370.0	2463.0	33.0	197.0	78.0	475.0	52.0	384.0	110.0	758.0	14.0	112.0	168.0	1042.0	36.0	272.0	34.0	190.0	5.0	12.0	23.0	149.0	6.0	27.0	21.0	196.0	3.0	59.0	13.0	132.0	99.0	666.0	8.0	44.0	42.0	306.0	5.0	39.0	16.0	127.0	all
PALB2	1	High	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	2.0	288.0	0.0	1495.0	0.0	322.0	2.0	836.0	1.0	112.0	1.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	2.0	367.0	0.0	279.0	10.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	4.0	2463.0	2.0	197.0	1.0	475.0	0.0	384.0	2.0	758.0	0.0	112.0	5.0	1042.0	0.0	272.0	1.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	1.0	306.0	0.0	39.0	0.0	127.0	all
PARK2	0	NA	2.0	41.0	5.0	47.0	5.0	48.0	10.0	122.0	33.0	548.0	29.0	206.0	36.0	409.0	5.0	79.0	27.0	288.0	157.0	1495.0	16.0	322.0	73.0	836.0	12.0	112.0	66.0	547.0	53.0	429.0	13.0	85.0	29.0	211.0	36.0	367.0	21.0	279.0	307.0	2422.0	12.0	97.0	15.0	172.0	2.0	33.0	10.0	71.0	21.0	236.0	231.0	2463.0	21.0	197.0	47.0	475.0	42.0	384.0	57.0	758.0	7.0	112.0	111.0	1042.0	15.0	272.0	33.0	190.0	1.0	12.0	27.0	149.0	11.0	27.0	12.0	196.0	9.0	59.0	10.0	132.0	77.0	666.0	5.0	44.0	31.0	306.0	5.0	39.0	19.0	127.0	all
PARK2	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	0.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	3.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	5.0	2422.0	0.0	97.0	1.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	6.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	1.0	196.0	0.0	59.0	0.0	132.0	2.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
PARP1	0	NA	6.0	41.0	5.0	47.0	6.0	48.0	14.0	122.0	71.0	548.0	24.0	206.0	32.0	409.0	8.0	79.0	32.0	288.0	142.0	1495.0	18.0	322.0	59.0	836.0	12.0	112.0	40.0	547.0	29.0	429.0	5.0	85.0	12.0	211.0	18.0	367.0	32.0	279.0	236.0	2422.0	11.0	97.0	18.0	172.0	2.0	33.0	8.0	71.0	32.0	236.0	227.0	2463.0	15.0	197.0	56.0	475.0	42.0	384.0	74.0	758.0	11.0	112.0	105.0	1042.0	17.0	272.0	23.0	190.0	2.0	12.0	14.0	149.0	1.0	27.0	15.0	196.0	2.0	59.0	9.0	132.0	66.0	666.0	0.0	44.0	25.0	306.0	4.0	39.0	17.0	127.0	all
PAX5	0	NA	3.0	41.0	1.0	47.0	4.0	48.0	17.0	122.0	49.0	548.0	12.0	206.0	44.0	409.0	8.0	79.0	15.0	288.0	138.0	1495.0	36.0	322.0	73.0	836.0	14.0	112.0	43.0	547.0	35.0	429.0	9.0	85.0	18.0	211.0	44.0	367.0	24.0	279.0	231.0	2422.0	6.0	97.0	16.0	172.0	4.0	33.0	6.0	71.0	25.0	236.0	207.0	2463.0	11.0	197.0	42.0	475.0	29.0	384.0	71.0	758.0	5.0	112.0	94.0	1042.0	30.0	272.0	23.0	190.0	2.0	12.0	12.0	149.0	2.0	27.0	14.0	196.0	6.0	59.0	9.0	132.0	61.0	666.0	5.0	44.0	24.0	306.0	1.0	39.0	13.0	127.0	all
PAX5	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
PBRM1	0	NA	31.0	41.0	30.0	47.0	30.0	48.0	78.0	122.0	366.0	548.0	136.0	206.0	285.0	409.0	44.0	79.0	183.0	288.0	952.0	1495.0	224.0	322.0	535.0	836.0	67.0	112.0	358.0	547.0	285.0	429.0	60.0	85.0	145.0	211.0	227.0	367.0	185.0	279.0	1586.0	2422.0	64.0	97.0	120.0	172.0	27.0	33.0	46.0	71.0	160.0	236.0	1602.0	2463.0	131.0	197.0	304.0	475.0	260.0	384.0	494.0	758.0	77.0	112.0	685.0	1042.0	190.0	272.0	128.0	190.0	11.0	12.0	101.0	149.0	18.0	27.0	126.0	196.0	39.0	59.0	81.0	132.0	433.0	666.0	30.0	44.0	192.0	306.0	29.0	39.0	92.0	127.0	all
PBRM1	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	1.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
PDCD1	0	NA	0.0	41.0	0.0	47.0	2.0	48.0	6.0	122.0	13.0	548.0	11.0	206.0	14.0	409.0	3.0	79.0	9.0	288.0	46.0	1495.0	2.0	322.0	14.0	836.0	4.0	112.0	15.0	547.0	13.0	429.0	7.0	85.0	12.0	211.0	7.0	367.0	6.0	279.0	97.0	2422.0	0.0	97.0	3.0	172.0	1.0	33.0	3.0	71.0	6.0	236.0	67.0	2463.0	3.0	197.0	13.0	475.0	10.0	384.0	13.0	758.0	3.0	112.0	28.0	1042.0	4.0	272.0	7.0	190.0	1.0	12.0	3.0	149.0	2.0	27.0	3.0	196.0	1.0	59.0	1.0	132.0	18.0	666.0	1.0	44.0	12.0	306.0	1.0	39.0	10.0	127.0	all
PDCD1	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	1.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
PDGFRA	0	NA	5.0	41.0	4.0	47.0	5.0	48.0	11.0	122.0	44.0	548.0	27.0	206.0	42.0	409.0	8.0	79.0	35.0	288.0	189.0	1495.0	32.0	322.0	91.0	836.0	7.0	112.0	59.0	547.0	60.0	429.0	15.0	85.0	31.0	211.0	35.0	367.0	28.0	279.0	300.0	2422.0	13.0	97.0	20.0	172.0	0.0	33.0	8.0	71.0	21.0	236.0	272.0	2463.0	23.0	197.0	47.0	475.0	30.0	384.0	83.0	758.0	14.0	112.0	117.0	1042.0	22.0	272.0	31.0	190.0	1.0	12.0	24.0	149.0	5.0	27.0	13.0	196.0	4.0	59.0	14.0	132.0	63.0	666.0	3.0	44.0	38.0	306.0	4.0	39.0	19.0	127.0	all
PDGFRB	0	NA	8.0	41.0	4.0	47.0	11.0	48.0	22.0	122.0	110.0	548.0	38.0	206.0	81.0	409.0	14.0	79.0	59.0	288.0	322.0	1495.0	69.0	322.0	160.0	836.0	28.0	112.0	109.0	547.0	76.0	429.0	13.0	85.0	57.0	211.0	78.0	367.0	61.0	279.0	501.0	2422.0	23.0	97.0	29.0	172.0	6.0	33.0	7.0	71.0	42.0	236.0	506.0	2463.0	34.0	197.0	106.0	475.0	74.0	384.0	160.0	758.0	17.0	112.0	206.0	1042.0	61.0	272.0	59.0	190.0	3.0	12.0	32.0	149.0	5.0	27.0	36.0	196.0	12.0	59.0	19.0	132.0	133.0	666.0	9.0	44.0	72.0	306.0	6.0	39.0	22.0	127.0	all
PDPK1	0	NA	0.0	41.0	0.0	47.0	0.0	48.0	1.0	122.0	0.0	548.0	1.0	206.0	3.0	409.0	1.0	79.0	3.0	288.0	10.0	1495.0	1.0	322.0	12.0	836.0	2.0	112.0	3.0	547.0	5.0	429.0	0.0	85.0	2.0	211.0	1.0	367.0	1.0	279.0	18.0	2422.0	1.0	97.0	1.0	172.0	1.0	33.0	0.0	71.0	3.0	236.0	17.0	2463.0	1.0	197.0	4.0	475.0	6.0	384.0	15.0	758.0	1.0	112.0	9.0	1042.0	4.0	272.0	1.0	190.0	0.0	12.0	1.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	1.0	132.0	5.0	666.0	0.0	44.0	2.0	306.0	1.0	39.0	0.0	127.0	all
PHOX2B	0	NA	0.0	41.0	0.0	47.0	2.0	48.0	3.0	122.0	19.0	548.0	10.0	206.0	12.0	409.0	4.0	79.0	9.0	288.0	63.0	1495.0	8.0	322.0	40.0	836.0	8.0	112.0	14.0	547.0	21.0	429.0	8.0	85.0	10.0	211.0	22.0	367.0	8.0	279.0	104.0	2422.0	1.0	97.0	3.0	172.0	1.0	33.0	2.0	71.0	9.0	236.0	102.0	2463.0	8.0	197.0	16.0	475.0	13.0	384.0	30.0	758.0	2.0	112.0	37.0	1042.0	14.0	272.0	7.0	190.0	0.0	12.0	8.0	149.0	2.0	27.0	6.0	196.0	2.0	59.0	6.0	132.0	17.0	666.0	1.0	44.0	9.0	306.0	3.0	39.0	1.0	127.0	all
PIK3C2G	0	NA	6.0	41.0	4.0	47.0	13.0	48.0	22.0	122.0	111.0	548.0	46.0	206.0	83.0	409.0	16.0	79.0	55.0	288.0	319.0	1495.0	58.0	322.0	172.0	836.0	14.0	112.0	112.0	547.0	98.0	429.0	26.0	85.0	52.0	211.0	80.0	367.0	54.0	279.0	543.0	2422.0	26.0	97.0	37.0	172.0	3.0	33.0	17.0	71.0	50.0	236.0	508.0	2463.0	36.0	197.0	114.0	475.0	72.0	384.0	151.0	758.0	18.0	112.0	236.0	1042.0	43.0	272.0	57.0	190.0	3.0	12.0	26.0	149.0	6.0	27.0	38.0	196.0	14.0	59.0	24.0	132.0	138.0	666.0	13.0	44.0	67.0	306.0	8.0	39.0	35.0	127.0	all
PIK3C2G	1	Uncertain	1.0	41.0	0.0	47.0	2.0	48.0	0.0	122.0	2.0	548.0	3.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	4.0	1495.0	2.0	322.0	3.0	836.0	0.0	112.0	3.0	547.0	3.0	429.0	0.0	85.0	1.0	211.0	1.0	367.0	0.0	279.0	15.0	2422.0	1.0	97.0	1.0	172.0	0.0	33.0	0.0	71.0	4.0	236.0	19.0	2463.0	0.0	197.0	1.0	475.0	3.0	384.0	6.0	758.0	1.0	112.0	6.0	1042.0	1.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	1.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	3.0	666.0	0.0	44.0	2.0	306.0	0.0	39.0	0.0	127.0	all
PIK3C3	0	NA	4.0	41.0	4.0	47.0	3.0	48.0	11.0	122.0	31.0	548.0	10.0	206.0	24.0	409.0	7.0	79.0	22.0	288.0	106.0	1495.0	12.0	322.0	49.0	836.0	14.0	112.0	52.0	547.0	30.0	429.0	7.0	85.0	10.0	211.0	30.0	367.0	22.0	279.0	197.0	2422.0	4.0	97.0	7.0	172.0	3.0	33.0	3.0	71.0	19.0	236.0	187.0	2463.0	12.0	197.0	36.0	475.0	28.0	384.0	47.0	758.0	9.0	112.0	70.0	1042.0	16.0	272.0	16.0	190.0	2.0	12.0	12.0	149.0	4.0	27.0	20.0	196.0	4.0	59.0	10.0	132.0	56.0	666.0	2.0	44.0	24.0	306.0	1.0	39.0	12.0	127.0	all
