Hugo_Symbol	classifier_pathogenic_final	penetrance	Adrenocortical Carcinoma_gene_count	Adrenocortical Carcinoma_tumortype_count	Ampullary Carcinoma_gene_count	Ampullary Carcinoma_tumortype_count	Anal Cancer_gene_count	Anal Cancer_tumortype_count	Appendiceal Adenocarcinoma_gene_count	Appendiceal Adenocarcinoma_tumortype_count	Bladder Cancer_gene_count	Bladder Cancer_tumortype_count	Bone Cancer_gene_count	Bone Cancer_tumortype_count	Cancer of Unknown Primary_gene_count	Cancer of Unknown Primary_tumortype_count	Cervical Cancer_gene_count	Cervical Cancer_tumortype_count	Cholangiocarcinoma_gene_count	Cholangiocarcinoma_tumortype_count	Colorectal Adenocarcinoma_gene_count	Colorectal Adenocarcinoma_tumortype_count	Cutaneous Melanoma_gene_count	Cutaneous Melanoma_tumortype_count	Diffuse Glioma_gene_count	Diffuse Glioma_tumortype_count	Embryonal Tumor_gene_count	Embryonal Tumor_tumortype_count	Endometrial Carcinoma_gene_count	Endometrial Carcinoma_tumortype_count	Esophagogastric Cancer_gene_count	Esophagogastric Cancer_tumortype_count	Gastrointestinal Neuroendocrine Tumors_gene_count	Gastrointestinal Neuroendocrine Tumors_tumortype_count	Gastrointestinal Stromal Tumor_gene_count	Gastrointestinal Stromal Tumor_tumortype_count	Germ Cell Tumor_gene_count	Germ Cell Tumor_tumortype_count	Head and Neck Cancer_gene_count	Head and Neck Cancer_tumortype_count	Invasive Breast Carcinoma_gene_count	Invasive Breast Carcinoma_tumortype_count	Lung Neuroendocrine Tumor_gene_count	Lung Neuroendocrine Tumor_tumortype_count	Mesothelioma_gene_count	Mesothelioma_tumortype_count	Nerve Sheath Tumor_gene_count	Nerve Sheath Tumor_tumortype_count	Non Glioma CNS Cancers_gene_count	Non Glioma CNS Cancers_tumortype_count	Non-Cholangio Hepatobiliary Cancer_gene_count	Non-Cholangio Hepatobiliary Cancer_tumortype_count	Non-Small Cell Lung Cancer_gene_count	Non-Small Cell Lung Cancer_tumortype_count	Non-cutaneous Melanoma_gene_count	Non-cutaneous Melanoma_tumortype_count	Other_gene_count	Other_tumortype_count	Ovarian Cancer_gene_count	Ovarian Cancer_tumortype_count	Pancreatic Adenocarcinoma_gene_count	Pancreatic Adenocarcinoma_tumortype_count	Pancreatic Neuroendocrine Tumor_gene_count	Pancreatic Neuroendocrine Tumor_tumortype_count	Prostate Cancer_gene_count	Prostate Cancer_tumortype_count	Renal Clear Cell Carcinoma_gene_count	Renal Clear Cell Carcinoma_tumortype_count	Renal Non-Clear Cell Carcinoma_gene_count	Renal Non-Clear Cell Carcinoma_tumortype_count	Retinoblastoma_gene_count	Retinoblastoma_tumortype_count	Salivary Carcinoma_gene_count	Salivary Carcinoma_tumortype_count	Sex Cord Stromal Tumor_gene_count	Sex Cord Stromal Tumor_tumortype_count	Skin Cancer, Non-Melanoma_gene_count	Skin Cancer, Non-Melanoma_tumortype_count	Small Bowel Cancer_gene_count	Small Bowel Cancer_tumortype_count	Small Cell Lung Cancer_gene_count	Small Cell Lung Cancer_tumortype_count	Soft Tissue Sarcoma_gene_count	Soft Tissue Sarcoma_tumortype_count	Thymic Tumor_gene_count	Thymic Tumor_tumortype_count	Thyroid Cancer_gene_count	Thyroid Cancer_tumortype_count	Unknown_gene_count	Unknown_tumortype_count	Uterine Sarcoma_gene_count	Uterine Sarcoma_tumortype_count	gene_panel
MSH2	1	High	1.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	6.0	498.0	1.0	174.0	1.0	349.0	0.0	74.0	0.0	251.0	9.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	1.0	507.0	1.0	355.0	0.0	77.0	0.0	193.0	1.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	1.0	208.0	0.0	2187.0	0.0	175.0	1.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	3.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	1.0	52.0	0.0	118.0	3.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
MSH6	0	NA	2.0	36.0	0.0	41.0	0.0	45.0	3.0	92.0	11.0	498.0	6.0	174.0	8.0	349.0	2.0	74.0	10.0	251.0	52.0	1384.0	3.0	298.0	10.0	790.0	2.0	101.0	16.0	507.0	18.0	355.0	3.0	77.0	3.0	193.0	4.0	317.0	11.0	258.0	52.0	2206.0	1.0	86.0	4.0	141.0	1.0	25.0	2.0	64.0	9.0	208.0	87.0	2187.0	2.0	175.0	7.0	382.0	5.0	333.0	23.0	649.0	6.0	99.0	30.0	879.0	8.0	262.0	9.0	174.0	0.0	11.0	3.0	125.0	0.0	24.0	4.0	179.0	3.0	52.0	1.0	118.0	16.0	550.0	2.0	30.0	4.0	269.0	0.0	20.0	3.0	107.0	all
MSH6	1	High	1.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	2.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	4.0	1384.0	0.0	298.0	1.0	790.0	0.0	101.0	3.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	1.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	1.0	269.0	0.0	20.0	0.0	107.0	all
MTOR	0	NA	3.0	36.0	2.0	41.0	0.0	45.0	3.0	92.0	16.0	498.0	4.0	174.0	14.0	349.0	1.0	74.0	13.0	251.0	62.0	1384.0	8.0	298.0	27.0	790.0	6.0	101.0	22.0	507.0	20.0	355.0	2.0	77.0	15.0	193.0	10.0	317.0	13.0	258.0	117.0	2206.0	3.0	86.0	6.0	141.0	2.0	25.0	2.0	64.0	10.0	208.0	87.0	2187.0	6.0	175.0	8.0	382.0	11.0	333.0	30.0	649.0	5.0	99.0	36.0	879.0	9.0	262.0	12.0	174.0	0.0	11.0	5.0	125.0	0.0	24.0	7.0	179.0	2.0	52.0	3.0	118.0	25.0	550.0	2.0	30.0	9.0	269.0	0.0	20.0	5.0	107.0	all
MUTYH	0	NA	0.0	36.0	1.0	41.0	1.0	45.0	1.0	92.0	5.0	498.0	1.0	174.0	3.0	349.0	1.0	74.0	7.0	251.0	17.0	1384.0	2.0	298.0	11.0	790.0	2.0	101.0	11.0	507.0	9.0	355.0	1.0	77.0	3.0	193.0	4.0	317.0	2.0	258.0	28.0	2206.0	1.0	86.0	2.0	141.0	0.0	25.0	1.0	64.0	6.0	208.0	40.0	2187.0	3.0	175.0	5.0	382.0	3.0	333.0	7.0	649.0	2.0	99.0	7.0	879.0	2.0	262.0	2.0	174.0	0.0	11.0	4.0	125.0	0.0	24.0	2.0	179.0	2.0	52.0	0.0	118.0	4.0	550.0	0.0	30.0	6.0	269.0	0.0	20.0	1.0	107.0	all
MUTYH	1	Low	1.0	36.0	0.0	41.0	0.0	45.0	1.0	92.0	0.0	498.0	0.0	174.0	2.0	349.0	0.0	74.0	2.0	251.0	4.0	1384.0	1.0	298.0	1.0	790.0	0.0	101.0	1.0	507.0	2.0	355.0	0.0	77.0	0.0	193.0	3.0	317.0	1.0	258.0	6.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	1.0	64.0	0.0	208.0	4.0	2187.0	1.0	175.0	2.0	382.0	1.0	333.0	2.0	649.0	3.0	99.0	0.0	879.0	2.0	262.0	0.0	174.0	0.0	11.0	1.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	1.0	550.0	0.0	30.0	1.0	269.0	0.0	20.0	0.0	107.0	all
MYC	0	NA	0.0	36.0	0.0	41.0	0.0	45.0	1.0	92.0	1.0	498.0	2.0	174.0	2.0	349.0	1.0	74.0	2.0	251.0	6.0	1384.0	2.0	298.0	1.0	790.0	0.0	101.0	1.0	507.0	5.0	355.0	0.0	77.0	0.0	193.0	1.0	317.0	0.0	258.0	13.0	2206.0	0.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	1.0	208.0	16.0	2187.0	0.0	175.0	1.0	382.0	3.0	333.0	3.0	649.0	1.0	99.0	6.0	879.0	2.0	262.0	2.0	174.0	0.0	11.0	1.0	125.0	0.0	24.0	1.0	179.0	0.0	52.0	0.0	118.0	3.0	550.0	0.0	30.0	2.0	269.0	0.0	20.0	0.0	107.0	all
MYCL	0	NA	1.0	36.0	0.0	41.0	0.0	45.0	4.0	92.0	8.0	498.0	1.0	174.0	4.0	349.0	2.0	74.0	8.0	251.0	26.0	1384.0	2.0	298.0	5.0	790.0	1.0	101.0	7.0	507.0	6.0	355.0	3.0	77.0	9.0	193.0	4.0	317.0	3.0	258.0	30.0	2206.0	0.0	86.0	3.0	141.0	0.0	25.0	0.0	64.0	2.0	208.0	39.0	2187.0	2.0	175.0	9.0	382.0	5.0	333.0	14.0	649.0	7.0	99.0	15.0	879.0	3.0	262.0	6.0	174.0	0.0	11.0	2.0	125.0	0.0	24.0	2.0	179.0	4.0	52.0	0.0	118.0	5.0	550.0	0.0	30.0	3.0	269.0	0.0	20.0	1.0	107.0	all
MYCN	0	NA	1.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	1.0	498.0	0.0	174.0	1.0	349.0	0.0	74.0	1.0	251.0	2.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	2.0	507.0	0.0	355.0	1.0	77.0	1.0	193.0	1.0	317.0	0.0	258.0	4.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	1.0	208.0	4.0	2187.0	0.0	175.0	3.0	382.0	1.0	333.0	3.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	1.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	3.0	179.0	1.0	52.0	0.0	118.0	3.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	2.0	107.0	all
MYD88	0	NA	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	1.0	498.0	0.0	174.0	2.0	349.0	1.0	74.0	2.0	251.0	4.0	1384.0	0.0	298.0	3.0	790.0	1.0	101.0	3.0	507.0	2.0	355.0	0.0	77.0	0.0	193.0	1.0	317.0	3.0	258.0	7.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	1.0	208.0	7.0	2187.0	0.0	175.0	1.0	382.0	0.0	333.0	3.0	649.0	2.0	99.0	0.0	879.0	3.0	262.0	1.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	2.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
MYOD1	0	NA	1.0	36.0	1.0	41.0	0.0	45.0	3.0	92.0	5.0	498.0	3.0	174.0	5.0	349.0	3.0	74.0	5.0	251.0	10.0	1384.0	3.0	298.0	5.0	790.0	1.0	101.0	6.0	507.0	7.0	355.0	1.0	77.0	0.0	193.0	7.0	317.0	6.0	258.0	35.0	2206.0	2.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	3.0	208.0	30.0	2187.0	0.0	175.0	3.0	382.0	7.0	333.0	6.0	649.0	2.0	99.0	9.0	879.0	2.0	262.0	1.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	4.0	179.0	1.0	52.0	0.0	118.0	5.0	550.0	0.0	30.0	3.0	269.0	1.0	20.0	0.0	107.0	all
NBN	0	NA	3.0	36.0	0.0	41.0	1.0	45.0	1.0	92.0	3.0	498.0	2.0	174.0	2.0	349.0	1.0	74.0	3.0	251.0	28.0	1384.0	0.0	298.0	5.0	790.0	3.0	101.0	8.0	507.0	8.0	355.0	0.0	77.0	0.0	193.0	2.0	317.0	3.0	258.0	27.0	2206.0	2.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	3.0	208.0	39.0	2187.0	1.0	175.0	3.0	382.0	4.0	333.0	8.0	649.0	4.0	99.0	15.0	879.0	3.0	262.0	4.0	174.0	0.0	11.0	3.0	125.0	0.0	24.0	0.0	179.0	1.0	52.0	0.0	118.0	8.0	550.0	1.0	30.0	4.0	269.0	1.0	20.0	0.0	107.0	all
NBN	1	Moderate	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	1.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	1.0	208.0	1.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	1.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	1.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NCOR1	0	NA	5.0	36.0	3.0	41.0	1.0	45.0	9.0	92.0	28.0	498.0	9.0	174.0	24.0	349.0	3.0	74.0	11.0	251.0	117.0	1384.0	11.0	298.0	21.0	790.0	2.0	101.0	33.0	507.0	27.0	355.0	1.0	77.0	1.0	193.0	11.0	317.0	15.0	258.0	187.0	2206.0	4.0	86.0	12.0	141.0	2.0	25.0	1.0	64.0	14.0	208.0	160.0	2187.0	0.0	175.0	23.0	382.0	25.0	333.0	58.0	649.0	1.0	99.0	36.0	879.0	11.0	262.0	10.0	174.0	0.0	11.0	5.0	125.0	0.0	24.0	11.0	179.0	4.0	52.0	12.0	118.0	21.0	550.0	0.0	30.0	12.0	269.0	3.0	20.0	5.0	107.0	all
NCOR1	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	1.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NF1	0	NA	6.0	36.0	3.0	41.0	0.0	45.0	9.0	92.0	27.0	498.0	12.0	174.0	27.0	349.0	5.0	74.0	9.0	251.0	81.0	1384.0	21.0	298.0	45.0	790.0	3.0	101.0	35.0	507.0	27.0	355.0	0.0	77.0	4.0	193.0	12.0	317.0	10.0	258.0	187.0	2206.0	4.0	86.0	9.0	141.0	3.0	25.0	2.0	64.0	3.0	208.0	128.0	2187.0	17.0	175.0	25.0	382.0	35.0	333.0	54.0	649.0	2.0	99.0	47.0	879.0	14.0	262.0	9.0	174.0	1.0	11.0	7.0	125.0	2.0	24.0	3.0	179.0	2.0	52.0	1.0	118.0	30.0	550.0	0.0	30.0	17.0	269.0	1.0	20.0	7.0	107.0	all
NF1	1	High	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	1.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	5.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	4.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	1.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NF2	0	NA	0.0	36.0	1.0	41.0	0.0	45.0	1.0	92.0	0.0	498.0	1.0	174.0	2.0	349.0	2.0	74.0	5.0	251.0	10.0	1384.0	2.0	298.0	4.0	790.0	0.0	101.0	4.0	507.0	2.0	355.0	0.0	77.0	3.0	193.0	2.0	317.0	0.0	258.0	11.0	2206.0	1.0	86.0	2.0	141.0	0.0	25.0	2.0	64.0	2.0	208.0	24.0	2187.0	0.0	175.0	2.0	382.0	2.0	333.0	3.0	649.0	0.0	99.0	5.0	879.0	3.0	262.0	2.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	2.0	118.0	1.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NFE2L2	0	NA	0.0	36.0	0.0	41.0	0.0	45.0	1.0	92.0	3.0	498.0	1.0	174.0	4.0	349.0	0.0	74.0	1.0	251.0	9.0	1384.0	2.0	298.0	2.0	790.0	1.0	101.0	1.0	507.0	4.0	355.0	1.0	77.0	3.0	193.0	2.0	317.0	1.0	258.0	8.0	2206.0	1.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	2.0	208.0	14.0	2187.0	0.0	175.0	2.0	382.0	0.0	333.0	1.0	649.0	2.0	99.0	6.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	1.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	1.0	118.0	3.0	550.0	0.0	30.0	2.0	269.0	0.0	20.0	0.0	107.0	all
NKX2-1	0	NA	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	2.0	498.0	1.0	174.0	0.0	349.0	0.0	74.0	1.0	251.0	7.0	1384.0	1.0	298.0	0.0	790.0	1.0	101.0	0.0	507.0	2.0	355.0	0.0	77.0	1.0	193.0	2.0	317.0	0.0	258.0	5.0	2206.0	0.0	86.0	1.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	10.0	2187.0	0.0	175.0	2.0	382.0	0.0	333.0	5.0	649.0	0.0	99.0	4.0	879.0	1.0	262.0	2.0	174.0	0.0	11.0	0.0	125.0	1.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	3.0	269.0	0.0	20.0	2.0	107.0	all
NKX3-1	0	NA	0.0	36.0	0.0	41.0	1.0	45.0	0.0	92.0	1.0	498.0	2.0	174.0	9.0	349.0	1.0	74.0	2.0	251.0	22.0	1384.0	0.0	298.0	1.0	790.0	0.0	101.0	4.0	507.0	5.0	355.0	1.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	27.0	2206.0	0.0	86.0	2.0	141.0	0.0	25.0	0.0	64.0	3.0	208.0	28.0	2187.0	1.0	175.0	2.0	382.0	2.0	333.0	5.0	649.0	0.0	99.0	12.0	879.0	1.0	262.0	2.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	1.0	118.0	2.0	550.0	0.0	30.0	1.0	269.0	0.0	20.0	1.0	107.0	all
NKX3-1	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	1.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NOTCH1	0	NA	4.0	36.0	7.0	41.0	2.0	45.0	10.0	92.0	67.0	498.0	23.0	174.0	40.0	349.0	4.0	74.0	33.0	251.0	146.0	1384.0	39.0	298.0	34.0	790.0	10.0	101.0	48.0	507.0	36.0	355.0	8.0	77.0	13.0	193.0	35.0	317.0	37.0	258.0	244.0	2206.0	8.0	86.0	13.0	141.0	4.0	25.0	3.0	64.0	29.0	208.0	335.0	2187.0	15.0	175.0	46.0	382.0	31.0	333.0	102.0	649.0	1.0	99.0	68.0	879.0	35.0	262.0	28.0	174.0	0.0	11.0	19.0	125.0	5.0	24.0	25.0	179.0	5.0	52.0	18.0	118.0	43.0	550.0	3.0	30.0	41.0	269.0	1.0	20.0	8.0	107.0	all
NOTCH2	0	NA	1.0	36.0	1.0	41.0	1.0	45.0	4.0	92.0	10.0	498.0	10.0	174.0	17.0	349.0	1.0	74.0	8.0	251.0	62.0	1384.0	8.0	298.0	18.0	790.0	4.0	101.0	10.0	507.0	25.0	355.0	3.0	77.0	15.0	193.0	11.0	317.0	12.0	258.0	84.0	2206.0	3.0	86.0	4.0	141.0	0.0	25.0	3.0	64.0	5.0	208.0	117.0	2187.0	10.0	175.0	14.0	382.0	4.0	333.0	33.0	649.0	7.0	99.0	33.0	879.0	7.0	262.0	15.0	174.0	0.0	11.0	4.0	125.0	0.0	24.0	7.0	179.0	2.0	52.0	1.0	118.0	15.0	550.0	0.0	30.0	12.0	269.0	0.0	20.0	3.0	107.0	all
NOTCH3	0	NA	0.0	36.0	1.0	41.0	1.0	45.0	9.0	92.0	22.0	498.0	7.0	174.0	18.0	349.0	3.0	74.0	17.0	251.0	74.0	1384.0	7.0	298.0	18.0	790.0	5.0	101.0	21.0	507.0	44.0	355.0	1.0	77.0	1.0	193.0	9.0	317.0	7.0	258.0	77.0	2206.0	7.0	86.0	6.0	141.0	1.0	25.0	2.0	64.0	10.0	208.0	198.0	2187.0	4.0	175.0	19.0	382.0	16.0	333.0	37.0	649.0	1.0	99.0	35.0	879.0	16.0	262.0	2.0	174.0	0.0	11.0	3.0	125.0	1.0	24.0	11.0	179.0	3.0	52.0	4.0	118.0	21.0	550.0	3.0	30.0	11.0	269.0	1.0	20.0	2.0	107.0	all
NOTCH3	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	1.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	0.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	0.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	1.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NOTCH4	0	NA	1.0	36.0	3.0	41.0	3.0	45.0	13.0	92.0	27.0	498.0	22.0	174.0	24.0	349.0	14.0	74.0	13.0	251.0	105.0	1384.0	17.0	298.0	22.0	790.0	5.0	101.0	37.0	507.0	37.0	355.0	3.0	77.0	3.0	193.0	25.0	317.0	21.0	258.0	119.0	2206.0	5.0	86.0	10.0	141.0	0.0	25.0	3.0	64.0	7.0	208.0	181.0	2187.0	8.0	175.0	26.0	382.0	18.0	333.0	73.0	649.0	13.0	99.0	47.0	879.0	17.0	262.0	25.0	174.0	0.0	11.0	5.0	125.0	0.0	24.0	9.0	179.0	6.0	52.0	3.0	118.0	22.0	550.0	3.0	30.0	14.0	269.0	1.0	20.0	7.0	107.0	all
NOTCH4	1	Uncertain	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	0.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	0.0	251.0	0.0	1384.0	0.0	298.0	0.0	790.0	0.0	101.0	1.0	507.0	0.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	0.0	2187.0	0.0	175.0	0.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	0.0	879.0	0.0	262.0	0.0	174.0	0.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	0.0	269.0	0.0	20.0	0.0	107.0	all
NPM1	0	NA	0.0	36.0	0.0	41.0	1.0	45.0	2.0	92.0	33.0	498.0	5.0	174.0	13.0	349.0	2.0	74.0	9.0	251.0	70.0	1384.0	9.0	298.0	22.0	790.0	1.0	101.0	17.0	507.0	18.0	355.0	2.0	77.0	1.0	193.0	16.0	317.0	9.0	258.0	82.0	2206.0	2.0	86.0	2.0	141.0	0.0	25.0	1.0	64.0	5.0	208.0	80.0	2187.0	7.0	175.0	11.0	382.0	18.0	333.0	24.0	649.0	2.0	99.0	22.0	879.0	5.0	262.0	5.0	174.0	0.0	11.0	0.0	125.0	1.0	24.0	8.0	179.0	4.0	52.0	15.0	118.0	15.0	550.0	0.0	30.0	10.0	269.0	0.0	20.0	7.0	107.0	all
NRAS	0	NA	0.0	36.0	0.0	41.0	0.0	45.0	0.0	92.0	2.0	498.0	0.0	174.0	0.0	349.0	0.0	74.0	1.0	251.0	1.0	1384.0	1.0	298.0	0.0	790.0	0.0	101.0	3.0	507.0	1.0	355.0	0.0	77.0	0.0	193.0	0.0	317.0	0.0	258.0	1.0	2206.0	0.0	86.0	0.0	141.0	0.0	25.0	0.0	64.0	0.0	208.0	4.0	2187.0	0.0	175.0	1.0	382.0	0.0	333.0	0.0	649.0	0.0	99.0	1.0	879.0	0.0	262.0	0.0	174.0	1.0	11.0	0.0	125.0	0.0	24.0	0.0	179.0	0.0	52.0	0.0	118.0	0.0	550.0	0.0	30.0	2.0	269.0	0.0	20.0	0.0	107.0	all
NSD1	0	NA	0.0	36.0	1.0	41.0	0.0	45.0	7.0	92.0	23.0	498.0	4.0	174.0	13.0	349.0	0.0	74.0	11.0	251.0	59.0	1384.0	7.0	298.0	10.0	790.0	1.0	101.0	16.0	507.0	14.0	355.0	0.0	77.0	0.0	193.0	11.0	317.0	8.0	258.0	52.0	2206.0	3.0	86.0	5.0	141.0	1.0	25.0	0.0	64.0	3.0	208.0	95.0	2187.0	1.0	175.0	10.0	382.0	11.0	333.0	29.0	649.0	3.0	99.0	21.0	879.0	6.0	262.0	2.0	174.0	0.0	11.0	4.0	125.0	0.0	24.0	7.0	179.0	0.0	52.0	4.0	118.0	13.0	550.0	1.0	30.0	4.0	269.0	1.0	20.0	2.0	107.0	all
NTRK1	0	NA	1.0	36.0	1.0	41.0	0.0	45.0	4.0	92.0	7.0	498.0	4.0	174.0	5.0	349.0	3.0	74.0	2.0	251.0	34.0	1384.0	2.0	298.0	7.0	790.0	0.0	101.0	12.0	507.0	8.0	355.0	2.0	77.0	2.0	193.0	12.0	317.0	5.0	258.0	38.0	2206.0	2.0	86.0	2.0	141.0	0.0	25.0	1.0	64.0	4.0	208.0	57.0	2187.0	1.0	175.0	10.0	382.0	3.0	333.0	20.0	649.0	4.0	99.0	21.0	879.0	4.0	262.0	4.0	174.0	0.0	11.0	2.0	125.0	1.0	24.0	4.0	179.0	2.0	52.0	2.0	118.0	10.0	550.0	0.0	30.0	6.0	269.0	0.0	20.0	1.0	107.0	all
